"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"467","Important Role","Important roles of drought- and cold-inducible genes for galactinol synthase in stress tolerance in Arabidopsis thaliana.",NA,"scientific article","http://www.wikidata.org/entity/Q39505609",FALSE,NA,FALSE,NA,1,"Q39505609",TRUE
"468","increasing interest","Increasing interest in child and adolescent psychiatry in the third-year clerkship: results from a post-clerkship survey.",NA,"scientific article published in September 2008","http://www.wikidata.org/entity/Q48607421",FALSE,NA,FALSE,NA,1,"Q48607421",TRUE
"469","Indian physicist","Indian physicist questions 'Big Bang' basics",NA,NA,"http://www.wikidata.org/entity/Q56875094",FALSE,NA,FALSE,NA,1,"Q56875094",TRUE
"470","indistinguishable particles","Indistinguishable particles in quantum mechanics: an introduction",NA,NA,"http://www.wikidata.org/entity/Q62588518",FALSE,NA,FALSE,NA,1,"Q62588518",TRUE
"471","inertial motion","Inertial motion capture in conjunction with an artificial neural network can differentiate the gait patterns of hemiparetic stroke patients compared with able-bodied counterparts.",NA,"scientific article published on 24 May 2011","http://www.wikidata.org/entity/Q51581702",FALSE,NA,FALSE,NA,1,"Q51581702",TRUE
"472","inertial motions","Inertial motion capture in conjunction with an artificial neural network can differentiate the gait patterns of hemiparetic stroke patients compared with able-bodied counterparts.",NA,"scientific article published on 24 May 2011","http://www.wikidata.org/entity/Q51581702",FALSE,NA,FALSE,NA,1,"Q51581702",TRUE
"473","intensive work","Intensive Working Memory Training Produces Functional Changes in Large-scale Frontoparietal Networks.",NA,"scientific article published on 7 January 2016","http://www.wikidata.org/entity/Q47147937",FALSE,NA,FALSE,NA,1,"Q47147937",TRUE
"474","Jewish Nobel","Jewish Nobel Prize-winners in medicine and physiology.",NA,"scientific article published in January 1989","http://www.wikidata.org/entity/Q48405902",FALSE,NA,FALSE,NA,1,"Q48405902",TRUE
"475","Jewish Nobel Prize","Jewish Nobel Prize-winners in medicine and physiology.",NA,"scientific article published in January 1989","http://www.wikidata.org/entity/Q48405902",FALSE,NA,FALSE,NA,1,"Q48405902",TRUE
"476","later development","Later developments: molecular keys to age-related memory impairment.",NA,"scientific article published on July 2003","http://www.wikidata.org/entity/Q35544993",FALSE,NA,FALSE,NA,1,"Q35544993",TRUE
"477","later years","Later years at Columbia.",NA,"scientific article published in March 2004","http://www.wikidata.org/entity/Q48662211",FALSE,NA,FALSE,NA,1,"Q48662211",TRUE
"478","legal impact","Legal impact of Title 22 on practice procedures.",NA,"scientific article published in August 1980","http://www.wikidata.org/entity/Q46825592",FALSE,NA,FALSE,NA,1,"Q46825592",TRUE
"479","light particles","Light Particle Solution to the Cosmic Lithium Problem.",NA,"scientific article published on 25 May 2016","http://www.wikidata.org/entity/Q53083470",FALSE,NA,FALSE,NA,1,"Q53083470",TRUE
"480","local realism","Local Realism of Macroscopic Correlations",NA,NA,"http://www.wikidata.org/entity/Q62567496",FALSE,NA,FALSE,NA,1,"Q62567496",TRUE
"481","Lorentz invariance","Lorentz Invariance with an Invariant Energy Scale",NA,"scientific article","http://www.wikidata.org/entity/Q27346279",FALSE,NA,FALSE,NA,1,"Q27346279",TRUE
"482","major role","Major role of marine vegetation on the oceanic carbon cycle",NA,NA,"http://www.wikidata.org/entity/Q56916460",FALSE,NA,FALSE,NA,1,"Q56916460",TRUE
"483","many novels","Many novel mammalian microRNA candidates identified by extensive cloning and RAKE analysis.",NA,"scientific article","http://www.wikidata.org/entity/Q35056725",FALSE,NA,FALSE,NA,1,"Q35056725",TRUE
"484","mechanical motion","Mechanical motion of azobenzene crystals upon photoirradiation.",NA,"scientific article","http://www.wikidata.org/entity/Q46005822",FALSE,NA,FALSE,NA,1,"Q46005822",TRUE
"485","mechanical synchronization","Mechanical synchronization of ciliary beating within comb plates of ctenophores",NA,"scientific article published on 01 November 1984","http://www.wikidata.org/entity/Q72600429",FALSE,NA,FALSE,NA,1,"Q72600429",TRUE
"486","medical reasons","Medical reasons behind player departures from male and female professional tennis competitions.",NA,"scientific article published on 14 November 2014","http://www.wikidata.org/entity/Q42693427",FALSE,NA,FALSE,NA,1,"Q42693427",TRUE
"487","milky white","Calocybe indica","milky white mushroom","species of fungus","http://www.wikidata.org/entity/Q44140422",FALSE,NA,FALSE,NA,1,"Q44140422",TRUE
"488","modern quantum","Modern quantum chemical methods for calculating spin–spin coupling constants: theoretical basis and structural applications in chemistry",NA,NA,"http://www.wikidata.org/entity/Q58223917",FALSE,NA,FALSE,NA,1,"Q58223917",TRUE
"489","modern quantum mechanics","Modern Quantum Mechanics",NA,NA,"http://www.wikidata.org/entity/Q63987792",FALSE,NA,FALSE,NA,1,"Q63987792",TRUE
"490","momentum distribution","Momentum Distribution and Renormalization Factor in Sodium and the Electron Gas",NA,"scientific article published in Physical Review Letters","http://www.wikidata.org/entity/Q58810215",FALSE,NA,FALSE,NA,1,"Q58810215",TRUE
"491","momentum measurement","Momentum measurement by the multiple Coulomb scattering method in the OPERA lead-emulsion target",NA,NA,"http://www.wikidata.org/entity/Q57598507",FALSE,NA,FALSE,NA,1,"Q57598507",TRUE
"492","Moving Bodies","Moving body and mind: a nurse-led dance group for young people with a mental illness.",NA,"scientific article published in May 2005","http://www.wikidata.org/entity/Q51929941",FALSE,NA,FALSE,NA,1,"Q51929941",TRUE
"493","moving body","Moving body and mind: a nurse-led dance group for young people with a mental illness.",NA,"scientific article published in May 2005","http://www.wikidata.org/entity/Q51929941",FALSE,NA,FALSE,NA,1,"Q51929941",TRUE
"494","Munich factory","Munich Factory",NA,"drawing in the National Gallery of Art (NGA 57055)","http://www.wikidata.org/entity/Q64634319",FALSE,NA,FALSE,NA,1,"Q64634319",TRUE
"495","my share","My share of the task: A memoir",NA,NA,"http://www.wikidata.org/entity/Q72893267",FALSE,NA,FALSE,NA,1,"Q72893267",TRUE
"496","national attention","National Attention on Opioid Use and Abuse: National Association of Clinical Nurse Specialists in the Forefront.",NA,"scientific article published on March 2017","http://www.wikidata.org/entity/Q40346461",FALSE,NA,FALSE,NA,1,"Q40346461",TRUE
"497","Netherlands Academy","Netherlands Academy of Technology and Innovation",NA,NA,"http://www.wikidata.org/entity/Q2495741",FALSE,NA,FALSE,NA,1,"Q2495741",TRUE
"498","New Determination","New Determination of the Fine Structure Constant and Test of the Quantum Electrodynamics",NA,"scientific article","http://www.wikidata.org/entity/Q27336104",FALSE,NA,FALSE,NA,1,"Q27336104",TRUE
"499","new German government","New German government muddies the biotech waters",NA,"scientific article published on 01 December 1998","http://www.wikidata.org/entity/Q77683776",FALSE,NA,FALSE,NA,1,"Q77683776",TRUE
"500","next week","Next Week's News",NA,NA,"http://www.wikidata.org/entity/Q59088737",FALSE,NA,FALSE,NA,1,"Q59088737",TRUE
"501","Nobel Prize Winners","Nobel Prize winners Robin Warren and Barry Marshall.",NA,"scientific article published in October 2005","http://www.wikidata.org/entity/Q48340952",FALSE,NA,FALSE,NA,1,"Q48340952",TRUE
"502","occupation number","Occupation numbers in density-functional calculations",NA,"scientific article published on 01 October 1995","http://www.wikidata.org/entity/Q78136783",FALSE,NA,FALSE,NA,1,"Q78136783",TRUE
"503","official welcome","Official Welcome",NA,"exhibition","http://www.wikidata.org/entity/Q55353618",FALSE,NA,FALSE,NA,1,"Q55353618",TRUE
"504","one particle","One particle reduced density matrix of impenetrable bosons in one dimension at zero temperature",NA,NA,"http://www.wikidata.org/entity/Q56950868",FALSE,NA,FALSE,NA,1,"Q56950868",TRUE
"505","ongoing epidemics","Ongoing epidemic of blaVIM-1-positive Klebsiella pneumoniae in Athens, Greece: a prospective survey.",NA,"scientific article published on 13 November 2007","http://www.wikidata.org/entity/Q46902034",FALSE,NA,FALSE,NA,1,"Q46902034",TRUE
"506","original proof","Original proof of Gödel's completeness theorem",NA,NA,"http://www.wikidata.org/entity/Q7102603",FALSE,NA,FALSE,NA,1,"Q7102603",TRUE
"507","other religions","Other religions and economy and health: reflections from conciliar Protestantism.",NA,"scientific article published in January 2000","http://www.wikidata.org/entity/Q53448938",FALSE,NA,FALSE,NA,1,"Q53448938",TRUE
"508","other research","Other research and experimental development on natural sciences and engineering",NA,"economic activity","http://www.wikidata.org/entity/Q29585741",FALSE,NA,FALSE,NA,1,"Q29585741",TRUE
"509","our Views","Our view of adolescent sexuality--a focus on risk behavior without the developmental context.",NA,"scientific article published in November 1996","http://www.wikidata.org/entity/Q52199300",FALSE,NA,FALSE,NA,1,"Q52199300",TRUE
"510","permanent home","Permanent homelessness in America?",NA,NA,"http://www.wikidata.org/entity/Q56519971",FALSE,NA,FALSE,NA,1,"Q56519971",TRUE
"511","personal conception","Personal conceptions of intelligence, self-esteem, and school achievement in Italian and Portuguese students.",NA,"scientific article published in January 2006","http://www.wikidata.org/entity/Q47816142",FALSE,NA,FALSE,NA,1,"Q47816142",TRUE
"512","physical process","Physical processes and real-time chemical measurement of the insect olfactory environment",NA,"scientific article","http://www.wikidata.org/entity/Q30485279",FALSE,NA,FALSE,NA,1,"Q30485279",TRUE
"513","pivotal step","Pivotal steps towards quantification of molecular diffusion coefficients by NMR.",NA,"scientific article","http://www.wikidata.org/entity/Q33276625",FALSE,NA,FALSE,NA,1,"Q33276625",TRUE
"514","positive attitude","Positive Attitude",NA,"828th strip of the webcomic xkcd","http://www.wikidata.org/entity/Q18614706",FALSE,NA,FALSE,NA,1,"Q18614706",TRUE
"515","possible quantum","Possible quantum criticality inNaxCoO2",NA,"scientific article published on 8 February 2006","http://www.wikidata.org/entity/Q58357076",FALSE,NA,FALSE,NA,1,"Q58357076",TRUE
"516","Prague he","Prague hereditary hypercholesterolemic (PHHC) rat - a model of polygenic hypercholesterolemia.",NA,"scientific article published on January 2009","http://www.wikidata.org/entity/Q37687357",FALSE,NA,FALSE,NA,1,"Q37687357",TRUE
"517","precise momentum","Precise momentum determination of the external COSY proton beam near 1930 MeV",NA,NA,"http://www.wikidata.org/entity/Q58383109",FALSE,NA,FALSE,NA,1,"Q58383109",TRUE
"518","precise position","Precise positioning with current multi-constellation Global Navigation Satellite Systems: GPS, GLONASS, Galileo and BeiDou.",NA,"scientific article","http://www.wikidata.org/entity/Q35062380",FALSE,NA,FALSE,NA,1,"Q35062380",TRUE
"519","Princeton Hospital","Princeton Hospital expands",NA,"scientific article published on 01 October 1953","http://www.wikidata.org/entity/Q73295482",FALSE,NA,FALSE,NA,1,"Q73295482",TRUE
"520","problems that","Problems That Couples Bring To Therapy: A View Across the Family Life Cycle*",NA,NA,"http://www.wikidata.org/entity/Q58136349",FALSE,NA,FALSE,NA,1,"Q58136349",TRUE
"521","process he","Process heterochronies in endochondral ossification.",NA,"scientific article published on August 2000","http://www.wikidata.org/entity/Q40758362",FALSE,NA,FALSE,NA,1,"Q40758362",TRUE
"522","professional musician","Professional musicians with craniomandibular dysfunctions treated with oral splints.",NA,"scientific article","http://www.wikidata.org/entity/Q30546221",FALSE,NA,FALSE,NA,1,"Q30546221",TRUE
"523","Professor Einstein","Professor Einsteinlaan",NA,"street in Voorschoten, the Netherlands","http://www.wikidata.org/entity/Q19441599",FALSE,NA,FALSE,NA,1,"Q19441599",TRUE
"524","professor Hendrik","Professor Hendrik Burger; in memoriam.",NA,"scientific article published in January 1958","http://www.wikidata.org/entity/Q52496361",FALSE,NA,FALSE,NA,1,"Q52496361",TRUE
"525","quality that","Quality that counts. Interview by Pauline Chudley.",NA,"scientific article published in November 1985","http://www.wikidata.org/entity/Q52404555",FALSE,NA,FALSE,NA,1,"Q52404555",TRUE
"526","quantized states","Quantized State Based Simulation of Time Invariant and Time Varying Continuous Systems",NA,NA,"http://www.wikidata.org/entity/Q59117358",FALSE,NA,FALSE,NA,1,"Q59117358",TRUE
"527","quantum theory of radiation","Quantum Theory of Radiation",NA,"scientific article","http://www.wikidata.org/entity/Q21709609",FALSE,NA,FALSE,NA,1,"Q21709609",TRUE
"528","quantum theory of solids","Quantum theory of solid-liquid coexistence and interface in 4He",NA,"scientific article published on 01 April 1994","http://www.wikidata.org/entity/Q74546713",FALSE,NA,FALSE,NA,1,"Q74546713",TRUE
"529","Ramón y Cajal","Ramón y Cajal",NA,"family name","http://www.wikidata.org/entity/Q47453882",FALSE,NA,FALSE,NA,1,"Q47453882",TRUE
"530","real name","taboo name","real name",NA,"http://www.wikidata.org/entity/Q64026473",FALSE,NA,FALSE,NA,1,"Q64026473",TRUE
"531","Refugee status","Refugee Status as a Possible Risk Factor for Childhood Enuresis",NA,NA,"http://www.wikidata.org/entity/Q64055321",FALSE,NA,FALSE,NA,1,"Q64055321",TRUE
"532","regular part","Regular partners and risky behaviour: why do gay men have unprotected intercourse?",NA,"scientific article","http://www.wikidata.org/entity/Q41053062",FALSE,NA,FALSE,NA,1,"Q41053062",TRUE
"533","relativistic field","Relativistic Field Theories of Elementary Particles",NA,"article","http://www.wikidata.org/entity/Q54250748",FALSE,NA,FALSE,NA,1,"Q54250748",TRUE
"534","resident scholar","Resident scholarship expectations and experiences: sources of uncertainty as barriers to success.",NA,"scientific article published on December 2013","http://www.wikidata.org/entity/Q37456264",FALSE,NA,FALSE,NA,1,"Q37456264",TRUE
"535","Resident scholar","Resident scholarship expectations and experiences: sources of uncertainty as barriers to success.",NA,"scientific article published on December 2013","http://www.wikidata.org/entity/Q37456264",FALSE,NA,FALSE,NA,1,"Q37456264",TRUE
"536","romantic attraction","Romantic attraction and adolescent smoking trajectories.",NA,"scientific article published on 5 August 2011","http://www.wikidata.org/entity/Q50513912",FALSE,NA,FALSE,NA,1,"Q50513912",TRUE
"537","school education","School Education Journal PGSD FIP Unimed",NA,"Academic journal published by Universitas Negeri Medan , covering the subjects:  Education: Education (General)","http://www.wikidata.org/entity/Q50811802",FALSE,NA,FALSE,NA,1,"Q50811802",TRUE
"538","Schwarzschild black holes","Schwarzschild black holes in Matrix theory II",NA,NA,"http://www.wikidata.org/entity/Q59390097",FALSE,NA,FALSE,NA,1,"Q59390097",TRUE
"539","secondary school education","Secondary school educational practitioners’ experiences of school attendance problems and interventions to address them: a qualitative study",NA,NA,"http://www.wikidata.org/entity/Q59484251",FALSE,NA,FALSE,NA,1,"Q59484251",TRUE
"540","secondary schooling","Secondary schooling might be as good an HIV investment as male circumcision.",NA,"scientific article published in October 2015","http://www.wikidata.org/entity/Q43414880",FALSE,NA,FALSE,NA,1,"Q43414880",TRUE
"541","shifting process","Shifting processes model: a conceptual model for sustainable weight management.",NA,"scientific article published on 12 August 2013","http://www.wikidata.org/entity/Q43495707",FALSE,NA,FALSE,NA,1,"Q43495707",TRUE
"542","short essay","Short essay questions",NA,"scientific article published on 01 March 1980","http://www.wikidata.org/entity/Q71166328",FALSE,NA,FALSE,NA,1,"Q71166328",TRUE
"543","short periods","Short periods of prenatal stress affect growth, behaviour and hypothalamo-pituitary-adrenal axis activity in male guinea pig offspring.",NA,"scientific article published on 2 June 2005","http://www.wikidata.org/entity/Q46516346",FALSE,NA,FALSE,NA,1,"Q46516346",TRUE
"544","single entity","single entity of population",NA,"Spanish statistical unit of human settlements","http://www.wikidata.org/entity/Q3055118",FALSE,NA,FALSE,NA,1,"Q3055118",TRUE
"545","social barriers","Social barriers to emotional expression and their relations to distress in male and female cancer patients.",NA,"scientific article published in September 2003","http://www.wikidata.org/entity/Q51015182",FALSE,NA,FALSE,NA,1,"Q51015182",TRUE
"546","space curves","Space Curve",NA,"painting by Charles Shaw","http://www.wikidata.org/entity/Q20504647",FALSE,NA,FALSE,NA,1,"Q20504647",TRUE
"547","speech he","Speech hesitation pauses as markers for mood disorder in stroke patients",NA,"scientific article published on 01 March 1991","http://www.wikidata.org/entity/Q70119459",FALSE,NA,FALSE,NA,1,"Q70119459",TRUE
"548","spooky action","Spooky Action at a Distance",NA,"album by Lockett James Pundt IV","http://www.wikidata.org/entity/Q7579122",FALSE,NA,FALSE,NA,1,"Q7579122",TRUE
"549","spooky action at a distance","Spooky Action at a Distance",NA,"album by Lockett James Pundt IV","http://www.wikidata.org/entity/Q7579122",FALSE,NA,FALSE,NA,1,"Q7579122",TRUE
"550","state model","state model",NA,NA,"http://www.wikidata.org/entity/Q2325086",FALSE,NA,FALSE,NA,1,"Q2325086",TRUE
"551","static model","Static model simulation for routine mumps vaccination in Japan: with a result of mumps-related complications in a Japanese community hospital",NA,"scientific article published on 26 July 2017","http://www.wikidata.org/entity/Q38641896",FALSE,NA,FALSE,NA,1,"Q38641896",TRUE
"552","statistical point","Statistical points and pitfalls - series - introduction.",NA,"scientific article published on 19 January 2016","http://www.wikidata.org/entity/Q36581945",FALSE,NA,FALSE,NA,1,"Q36581945",TRUE
"553","strong feelings","Strong Feelings",NA,"album by Doug Paisley","http://www.wikidata.org/entity/Q17121706",FALSE,NA,FALSE,NA,1,"Q17121706",TRUE
"554","Swedish company","Swedish company launches NHS partnership in bid to enter GP app market",NA,"scientific article published in the British Medical Journal","http://www.wikidata.org/entity/Q58093469",FALSE,NA,FALSE,NA,1,"Q58093469",TRUE
"555","teaching diploma","Teaching diploma students how to utilize the ANA Quality Assurance Model",NA,"scientific article published on 01 November 1982","http://www.wikidata.org/entity/Q67245979",FALSE,NA,FALSE,NA,1,"Q67245979",TRUE
"556","technical problems","Technical problems and complications of axillary artery cannulation.",NA,"scientific article","http://www.wikidata.org/entity/Q36077497",FALSE,NA,FALSE,NA,1,"Q36077497",TRUE
"557","theoretical prediction","Theoretical predictions for hot-carrier generation from surface plasmon decay.",NA,"scientific article","http://www.wikidata.org/entity/Q30421009",FALSE,NA,FALSE,NA,1,"Q30421009",TRUE
"558","thermal equilibrium state","Thermal equilibrium states of the quantum hydrodynamic model for semiconductors in one dimension",NA,"article","http://www.wikidata.org/entity/Q57386783",FALSE,NA,FALSE,NA,1,"Q57386783",TRUE
"559","thermal properties","Thermal property changes of poly(N-isopropylacrylamide) microgel particles and block copolymers",NA,NA,"http://www.wikidata.org/entity/Q57346263",FALSE,NA,FALSE,NA,1,"Q57346263",TRUE
"560","thermal properties of light","Thermal properties of light nuclei from12C +12C fusion–evaporation reactions",NA,NA,"http://www.wikidata.org/entity/Q60524362",FALSE,NA,FALSE,NA,1,"Q60524362",TRUE
"561","thermodynamic fluctuations","Thermodynamic Fluctuations in a Reacting System—Measurement by Fluorescence Correlation Spectroscopy",NA,"scientific article","http://www.wikidata.org/entity/Q21563722",FALSE,NA,FALSE,NA,1,"Q21563722",TRUE
"562","Thermodynamic fluctuations","Thermodynamic Fluctuations in a Reacting System—Measurement by Fluorescence Correlation Spectroscopy",NA,"scientific article","http://www.wikidata.org/entity/Q21563722",FALSE,NA,FALSE,NA,1,"Q21563722",TRUE
"563","three short periods","Three short period Miras - Z Aql, RZ Sco and R Cet: water maser emission and its implications",NA,NA,"http://www.wikidata.org/entity/Q68623171",FALSE,NA,FALSE,NA,1,"Q68623171",TRUE
"564","top grade","Top grade health fair: an ""A"" fair to remember",NA,"scientific article published on 01 July 2004","http://www.wikidata.org/entity/Q80268977",FALSE,NA,FALSE,NA,1,"Q80268977",TRUE
"565","translation invariance","Translation invariance, topology, and protection of criticality in chains of interacting anyons",NA,NA,"http://www.wikidata.org/entity/Q59435538",FALSE,NA,FALSE,NA,1,"Q59435538",TRUE
"566","Two papers","Two papers in The BMJ with statin side effect errors shouldn't be retracted, independent panel concludes.",NA,"scientific article","http://www.wikidata.org/entity/Q46219910",FALSE,NA,FALSE,NA,1,"Q46219910",TRUE
"567","two particles","Two particle enhanced nano Raman microscopy and spectroscopy.",NA,"scientific article published on 11 May 2007","http://www.wikidata.org/entity/Q53482055",FALSE,NA,FALSE,NA,1,"Q53482055",TRUE
"568","two pillars","Two pillar[5]arene-based mechanically selflocked molecules (MSMs): planar chirality in crystals and conformer inversion in solutions",NA,NA,"http://www.wikidata.org/entity/Q58482248",FALSE,NA,FALSE,NA,1,"Q58482248",TRUE
"569","two possibilities","Two possibilities how to increase the efficacy of antidotal treatment of nerve agent poisonings.",NA,"scientific article published on January 2012","http://www.wikidata.org/entity/Q37987609",FALSE,NA,FALSE,NA,1,"Q37987609",TRUE
"570","über das","Über das Elektrenkephalogramm des Menschen",NA,"article","http://www.wikidata.org/entity/Q55881406",FALSE,NA,FALSE,NA,1,"Q55881406",TRUE
"571","unified quantum","Unified quantum field theory of Raman scattering of light in piezoelectric crystals",NA,"article published in 2005","http://www.wikidata.org/entity/Q66664413",FALSE,NA,FALSE,NA,1,"Q66664413",TRUE
"572","universal acceptance","Universal acceptance of computerized physician order entry: what would it take?",NA,"scientific article","http://www.wikidata.org/entity/Q54665196",FALSE,NA,FALSE,NA,1,"Q54665196",TRUE
"573","university positions","University Positions in Conservation: Queen's University at Kingston, Canada",NA,"article","http://www.wikidata.org/entity/Q58538839",FALSE,NA,FALSE,NA,1,"Q58538839",TRUE
"574","unusual properties","Unusual property of prion protein unfolding in neutral salt solution",NA,"scientific journal article","http://www.wikidata.org/entity/Q28507576",FALSE,NA,FALSE,NA,1,"Q28507576",TRUE
"575","which period","Which Period of Growth Is Determinant for Blood Pressure?",NA,NA,"http://www.wikidata.org/entity/Q57316122",FALSE,NA,FALSE,NA,1,"Q57316122",TRUE
"576","wide array","Wide array of T-cell subpopulation alterations in patients with alcohol use disorders.",NA,"scientific article","http://www.wikidata.org/entity/Q40731110",FALSE,NA,FALSE,NA,1,"Q40731110",TRUE
"577","covariant tensor","covariant tensor",NA,NA,"http://www.wikidata.org/entity/Q77982957",FALSE,NA,FALSE,NA,0,"Q77982957",TRUE
"578","first university","First university in the United States",NA,NA,"http://www.wikidata.org/entity/Q5454259",FALSE,NA,FALSE,NA,0,"Q5454259",TRUE
"579","first university in the United","First university in the United States",NA,NA,"http://www.wikidata.org/entity/Q5454259",FALSE,NA,FALSE,NA,0,"Q5454259",TRUE
"580","first university in the United States","First university in the United States",NA,NA,"http://www.wikidata.org/entity/Q5454259",FALSE,NA,FALSE,NA,0,"Q5454259",TRUE
"581","propaganda minister","minister of propaganda","propaganda minister",NA,"http://www.wikidata.org/entity/Q20011328",FALSE,NA,FALSE,NA,0,"Q20011328",TRUE
"582","theoretical entities","hypothetical entity","theoretical entity","entity whose existence is possible, but not proven","http://www.wikidata.org/entity/Q18706315",FALSE,NA,FALSE,NA,0,"Q18706315",TRUE
