"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"2542","spinal mobility","Spinal mobility and posture in adolescent idiopathic scoliosis at three stages of curve magnitude",NA,"scientific article published on 01 July 1992","http://www.wikidata.org/entity/Q68015410",FALSE,NA,FALSE,NA,1,NA,FALSE
"2543","spinal mobility","Spinal mobility in young children. A normative study",NA,"scientific article published on 01 November 1986","http://www.wikidata.org/entity/Q69649682",FALSE,NA,FALSE,NA,1,NA,FALSE
"2544","stranger cats","Stranger Cat",NA,NA,"http://www.wikidata.org/entity/Q20630683",FALSE,NA,FALSE,NA,2,"Q20630683",TRUE
"2545","Sufi saint","Sufi saints of Aurangabad",NA,NA,"http://www.wikidata.org/entity/Q7634644",FALSE,NA,FALSE,NA,NA,NA,FALSE
"2546","sure footing","Sure footing",NA,"scientific article published on 01 March 2004","http://www.wikidata.org/entity/Q79874289",FALSE,NA,FALSE,NA,1,"Q79874289",TRUE
"2547","survival strategy","Survival strategy of obligately intracellular Ehrlichia chaffeensis: novel modulation of immune response and host cell cycles.",NA,"scientific article","http://www.wikidata.org/entity/Q36430701",FALSE,NA,FALSE,NA,1,"Q36430701",TRUE
"2548","survival strategy","Survival strategy of Echinococcus multilocularis in the human host.",NA,"scientific article","http://www.wikidata.org/entity/Q36344847",FALSE,NA,FALSE,NA,1,NA,FALSE
"2549","survival strategy","Survival strategy of Erwinia amylovora against copper: induction of the viable-but-nonculturable state.",NA,"scientific article published on May 2006","http://www.wikidata.org/entity/Q41926046",FALSE,NA,FALSE,NA,1,NA,FALSE
"2550","survival strategy","Survival strategy of tick-borne encephalitis virus: cellular basis and environmental determinants.",NA,"scientific article","http://www.wikidata.org/entity/Q33826901",FALSE,NA,FALSE,NA,1,NA,FALSE
"2551","survival strategy","Survival strategy of OEM companies: a case study of the Chinese toy industry",NA,"article","http://www.wikidata.org/entity/Q56138558",FALSE,NA,FALSE,NA,1,NA,FALSE
"2552","survival strategy","Survival strategy of hiba (Thujopsis dolabrata var. hondae) and two broad-leaved trees in northern Japan in response to creep and glide pressures of snow.",NA,"scientific article published on January 1996","http://www.wikidata.org/entity/Q39127760",FALSE,NA,FALSE,NA,1,NA,FALSE
"2553","survival strategy","Survival strategy: play the acquisition game",NA,"scientific article published on 01 November 1980","http://www.wikidata.org/entity/Q77474423",FALSE,NA,FALSE,NA,1,NA,FALSE
"2554","survival strategy","Survival Strategy, Victimless Crime or Challenge to Nation-states? Exploring Informality in Cross-Border Regions",NA,NA,"http://www.wikidata.org/entity/Q58476737",FALSE,NA,FALSE,NA,1,NA,FALSE
"2555","survival strategy","Survival strategy.",NA,"scientific article published in November 2004","http://www.wikidata.org/entity/Q48639964",FALSE,NA,FALSE,NA,1,NA,FALSE
"2556","survival strategy","Survival strategy: acute treatment of exertional heat stroke",NA,"scientific article published on 01 August 2006","http://www.wikidata.org/entity/Q80179123",FALSE,NA,FALSE,NA,1,NA,FALSE
"2557","sweet food","Sweet food improves chronic stress-induced irritable bowel syndrome-like symptoms in rats.",NA,"scientific article published on March 2014","http://www.wikidata.org/entity/Q41908381",FALSE,NA,FALSE,NA,1,"Q41908381",TRUE
"2558","sweet food","Sweet foods increase breast cancer risk.",NA,"scientific article","http://www.wikidata.org/entity/Q55414087",FALSE,NA,FALSE,NA,1,NA,FALSE
"2559","sweet food","Sweet foods and calorie consumption at meals",NA,"scientific article published on 01 March 1992","http://www.wikidata.org/entity/Q68097219",FALSE,NA,FALSE,NA,1,NA,FALSE
"2560","sweet food","Sweet food preference in amyotrophic lateral sclerosis.",NA,"scientific article published on 10 January 2017","http://www.wikidata.org/entity/Q42335325",FALSE,NA,FALSE,NA,1,NA,FALSE
"2561","sweet food","Sweet Food",NA,NA,"http://www.wikidata.org/entity/Q60994453",FALSE,NA,FALSE,NA,NA,NA,FALSE
"2562","sweet taste","Sweet taste receptors in rat small intestine stimulate glucose absorption through apical GLUT2",NA,"scientific journal article","http://www.wikidata.org/entity/Q28574811",FALSE,NA,FALSE,NA,1,NA,FALSE
"2563","sweet taste","Sweet taste signaling functions as a hypothalamic glucose sensor.",NA,"scientific article published on 19 June 2009","http://www.wikidata.org/entity/Q42030608",FALSE,NA,FALSE,NA,1,NA,FALSE
"2564","sweet taste","Sweet taste receptor expressed in pancreatic beta-cells activates the calcium and cyclic AMP signaling systems and stimulates insulin secretion.",NA,"scientific article","http://www.wikidata.org/entity/Q33427876",FALSE,NA,FALSE,NA,1,NA,FALSE
"2565","sweet taste","Sweet taste receptor signaling in beta cells mediates fructose-induced potentiation of glucose-stimulated insulin secretion.",NA,"scientific article published on 6 February 2012","http://www.wikidata.org/entity/Q35779299",FALSE,NA,FALSE,NA,1,NA,FALSE
"2566","sweet taste","detection of chemical stimulus involved in sensory perception of sweet taste","sweet taste detection","The series of events required for a sweet taste stimulus to be received and converted to a molecular signal.","http://www.wikidata.org/entity/Q21126647",FALSE,NA,FALSE,NA,2,"Q21126647",TRUE
"2567","sweet taste","sweet taste receptor activity",NA,"Combining with soluble sweet compounds to initiate a change in cell activity. These receptors are responsible for the sense of sweet taste.","http://www.wikidata.org/entity/Q22243808",FALSE,NA,FALSE,NA,2,NA,FALSE
"2568","sweet taste","Sweet taste and nutrient value subdivide rewarding dopaminergic neurons in Drosophila",NA,"scientific article","http://www.wikidata.org/entity/Q35213480",FALSE,NA,FALSE,NA,1,NA,FALSE
"2569","sweet taste","sensory perception of sweet taste","sweet taste perception","The series of events required to receive a sweet taste stimulus, convert it to a molecular signal, and recognize and characterize the signal. This is a neurological process.","http://www.wikidata.org/entity/Q21103222",FALSE,NA,FALSE,NA,2,NA,FALSE
"2570","sweet taste","Sweet taste: effect on cephalic phase insulin release in men.",NA,"scientific article","http://www.wikidata.org/entity/Q34058371",FALSE,NA,FALSE,NA,1,NA,FALSE
"2571","tall mast","Tall Masts",NA,"painting by Edward Hopper","http://www.wikidata.org/entity/Q64504955",FALSE,NA,FALSE,NA,1,"Q64504955",TRUE
"2572","tapetum lucidum","Tapetum lucidum",NA,"layer of tissue in the eye of many vertebrates","http://www.wikidata.org/entity/Q1045562",TRUE,"Q1045562",FALSE,NA,4,"Q1045562",TRUE
"2573","tapetum lucidum","Tapetum lucidum in the pigmented and albino ferret",NA,"scientific article published on 01 April 1984","http://www.wikidata.org/entity/Q71352776",FALSE,NA,FALSE,NA,1,NA,FALSE
"2574","tapetum lucidum","Tapetum lucidum in a carrier of X-chromosomal atrophia retinae pigmentosa",NA,"scientific article published on 01 January 1976","http://www.wikidata.org/entity/Q67840250",FALSE,NA,FALSE,NA,1,NA,FALSE
"2575","taste buds","taste buds",NA,"specialized receptor organ located in the epithelium of the papillae of the tongue and in the soft palate, epiglottis, and pharynx","http://www.wikidata.org/entity/Q862867",TRUE,"Q862867",FALSE,NA,12,"Q862867",TRUE
"2576","taste buds","Taste buds as peripheral chemosensory processors",NA,"scientific article published on 20 December 2012","http://www.wikidata.org/entity/Q36950111",FALSE,NA,FALSE,NA,1,NA,FALSE
"2577","taste buds","Taste bud contains both short-lived and long-lived cell populations.",NA,"scientific article","http://www.wikidata.org/entity/Q42498263",FALSE,NA,FALSE,NA,1,NA,FALSE
"2578","taste buds","Taste buds have a cyclic nucleotide-activated channel, CNGgust",NA,"scientific journal article","http://www.wikidata.org/entity/Q28580682",FALSE,NA,FALSE,NA,1,NA,FALSE
"2579","taste buds","Taste bud homeostasis in health, disease, and aging.",NA,"scientific article","http://www.wikidata.org/entity/Q37394784",FALSE,NA,FALSE,NA,1,NA,FALSE
"2580","taste buds","Taste buds: development and evolution.",NA,"scientific article published in January 2004","http://www.wikidata.org/entity/Q35881051",FALSE,NA,FALSE,NA,1,NA,FALSE
"2581","taste buds","Taste bud cells of adult mice are responsive to Wnt/β-catenin signaling: implications for the renewal of mature taste cells",NA,"scientific article published on April 2011","http://www.wikidata.org/entity/Q42484112",FALSE,NA,FALSE,NA,1,NA,FALSE
"2582","taste buds","Taste bud cell dynamics during normal and sodium-restricted development.",NA,"scientific article published in April 2004","http://www.wikidata.org/entity/Q44817432",FALSE,NA,FALSE,NA,1,NA,FALSE
"2583","taste buds","Taste bud development and patterning in sighted and blind morphs of Astyanax mexicanus.",NA,"scientific article published on December 2009","http://www.wikidata.org/entity/Q42462227",FALSE,NA,FALSE,NA,1,NA,FALSE
"2584","taste buds","Taste bud regeneration and the search for taste progenitor cells.",NA,"scientific article published on June 2010","http://www.wikidata.org/entity/Q37787201",FALSE,NA,FALSE,NA,1,NA,FALSE
"2585","taste buds","Taste buds",NA,"painting by Ingrid Banwell","http://www.wikidata.org/entity/Q27875939",FALSE,NA,FALSE,NA,1,NA,FALSE
"2586","taste buds","Taste Buds",NA,"television series","http://www.wikidata.org/entity/Q7687668",FALSE,NA,FALSE,NA,2,NA,FALSE
"2587","taste buds","Taste buds develop autonomously from endoderm without induction by cephalic neural crest or paraxial mesoderm.",NA,"scientific article","http://www.wikidata.org/entity/Q46257823",FALSE,NA,FALSE,NA,1,NA,FALSE
"2588","taste buds","Taste buds: cells, signals and synapses.",NA,"scientific article","http://www.wikidata.org/entity/Q38706091",FALSE,NA,FALSE,NA,1,NA,FALSE
"2589","taste buds","Taste Buds and Neuromasts of Astyanax jordani: Distribution and Immunochemical Demonstration of Co-localized Substance P and Enkephalins.",NA,"scientific article","http://www.wikidata.org/entity/Q31095576",FALSE,NA,FALSE,NA,1,NA,FALSE
"2590","taste buds","Taste buds in the vallate papillae of the rat studied with freeze-fracture preparation.",NA,"scientific article published on February 1978","http://www.wikidata.org/entity/Q36663980",FALSE,NA,FALSE,NA,1,NA,FALSE
"2591","temperature preference","Temperature preference in Rhodnius prolixus, effects and possible consequences.",NA,"scientific article published in March 2004","http://www.wikidata.org/entity/Q52642940",FALSE,NA,FALSE,NA,1,"Q52642940",TRUE
"2592","temperature preference","Temperature preference in Triatoma infestans (Hemiptera: Reduviidae)",NA,NA,"http://www.wikidata.org/entity/Q58849987",FALSE,NA,FALSE,NA,1,NA,FALSE
"2593","temperature preference","Temperature preferences of male field crickets ( Gryllus integer) alter their mating calls.",NA,"scientific article published on 12 November 2002","http://www.wikidata.org/entity/Q46016385",FALSE,NA,FALSE,NA,1,NA,FALSE
"2594","temperature preference","Temperature preference of Drosophila immigrans and D. virilis: intra- and inter-population genetic variation.",NA,"scientific article published in February 1994","http://www.wikidata.org/entity/Q52542388",FALSE,NA,FALSE,NA,1,NA,FALSE
"2595","temperature preference","Temperature preference and reproductive fitness of the annual killifish Austrofundulus limnaeus exposed to constant and fluctuating temperatures.",NA,"scientific article published on 26 January 2008","http://www.wikidata.org/entity/Q51112961",FALSE,NA,FALSE,NA,1,NA,FALSE
"2596","temperature preference","Temperature preference and acclimation in the Jonah Crab, Cancer borealis",NA,NA,"http://www.wikidata.org/entity/Q56268634",FALSE,NA,FALSE,NA,1,NA,FALSE
"2597","temperature preference","Temperature preference during forelimb regeneration in the red-spotted newt Notophthalmus viridescens.",NA,"scientific article published in April 2012","http://www.wikidata.org/entity/Q50512149",FALSE,NA,FALSE,NA,1,NA,FALSE
"2598","temperature preference","Temperature preferences of African mole-rats (family Bathyergidae).",NA,"scientific article published on 6 August 2015","http://www.wikidata.org/entity/Q46636221",FALSE,NA,FALSE,NA,1,NA,FALSE
"2599","temperature preference","Temperature preference of genetically obese (ob/ob) mice.",NA,"scientific article","http://www.wikidata.org/entity/Q49061432",FALSE,NA,FALSE,NA,1,NA,FALSE
"2600","temperature preference","Temperature preference of cave and surface populations of Astyanax mexicanus.",NA,"scientific article","http://www.wikidata.org/entity/Q54226291",FALSE,NA,FALSE,NA,1,NA,FALSE
"2601","terrestrial habitat","Terrestrial habitat selection and strong density-dependent mortality in recently metamorphosed amphibians.",NA,"scientific article published in September 2008","http://www.wikidata.org/entity/Q51677719",FALSE,NA,FALSE,NA,1,"Q51677719",TRUE
"2602","terrestrial habitat","Terrestrial Habitat Use by Adult California Tiger Salamanders",NA,NA,"http://www.wikidata.org/entity/Q56431456",FALSE,NA,FALSE,NA,1,NA,FALSE
"2603","terrestrial habitat","Terrestrial Habitat Predicts use of Aquatic Habitat for Breeding Purposes — A Study on the Great Crested Newt (Triturus cristatus)",NA,NA,"http://www.wikidata.org/entity/Q57049008",FALSE,NA,FALSE,NA,1,NA,FALSE
"2604","territory holders","Territory Holders, Satellite Males and Bachelor Males in a High Density Population of Waterbuck (Kobus ellipsiprymnus) and their Associations with Conspecifics1)",NA,NA,"http://www.wikidata.org/entity/Q56474371",FALSE,NA,FALSE,NA,1,"Q56474371",TRUE
"2605","territory holders","Territory holders and non-territory holders in Ayu fish coexist only in the population growth process due to hysteresis.",NA,"scientific article published in December 2017","http://www.wikidata.org/entity/Q47202615",FALSE,NA,FALSE,NA,1,NA,FALSE
"2606","testicular cancer","testicular cancer",NA,"male reproductive system cancer that is located in the testicles","http://www.wikidata.org/entity/Q324464",TRUE,"Q324464",FALSE,NA,10,"Q324464",TRUE
"2607","testicular cancer","testicular malignant germ cell cancer","Testicular cancer (excluding germ cell or trophoblastic cancer)","Human disease","http://www.wikidata.org/entity/Q18556864",FALSE,NA,FALSE,NA,2,NA,FALSE
"2608","testicular cancer","Testicular cancer",NA,"scientific article published on 01 May 2001","http://www.wikidata.org/entity/Q57130846",FALSE,NA,FALSE,NA,1,NA,FALSE
"2609","testicular cancer","Testicular cancer",NA,NA,"http://www.wikidata.org/entity/Q59571648",FALSE,NA,FALSE,NA,1,NA,FALSE
"2610","testicular cancer","Testicular cancer",NA,"scientific article published on 01 January 1981","http://www.wikidata.org/entity/Q67298054",FALSE,NA,FALSE,NA,1,NA,FALSE
"2611","testicular cancer","Testicular cancer",NA,"scientific article published on 01 January 1989","http://www.wikidata.org/entity/Q69532881",FALSE,NA,FALSE,NA,1,NA,FALSE
"2612","testicular cancer","Testicular cancer",NA,"scientific article published on 01 January 1994","http://www.wikidata.org/entity/Q71681982",FALSE,NA,FALSE,NA,1,NA,FALSE
"2613","testicular cancer","Testicular cancer",NA,"scientific article published on 01 November 1993","http://www.wikidata.org/entity/Q72730026",FALSE,NA,FALSE,NA,1,NA,FALSE
"2614","testicular cancer","Testicular cancer",NA,NA,"http://www.wikidata.org/entity/Q57022750",FALSE,NA,FALSE,NA,1,NA,FALSE
"2615","testicular cancer","Testicular cancer",NA,"scientific article published on 01 November 1990","http://www.wikidata.org/entity/Q68645707",FALSE,NA,FALSE,NA,1,NA,FALSE
"2616","tests that","Tests that discriminate between dyslexic and other learning-disable boys.",NA,"scientific article published in May 1981","http://www.wikidata.org/entity/Q52293747",FALSE,NA,FALSE,NA,1,"Q52293747",TRUE
"2617","tests that","Tests that may be overused or misused in cardiology: the Choosing Wisely campaign.",NA,"scientific article","http://www.wikidata.org/entity/Q55056046",FALSE,NA,FALSE,NA,1,NA,FALSE
"2618","tests that","Tests that may aid the clinician in arriving at the diagnosis of heparin induced thrombocytopenia",NA,"scientific article published on 01 January 2000","http://www.wikidata.org/entity/Q73225743",FALSE,NA,FALSE,NA,1,NA,FALSE
"2619","tests that","Tests that are robust against variance heterogeneity in k x 2 designs with unequal cell frequencies",NA,"scientific article published on 01 June 1995","http://www.wikidata.org/entity/Q71764711",FALSE,NA,FALSE,NA,1,NA,FALSE
"2620","tests that","Tests that predict your cardiac future. Several tests assess risk of coronary heart disease, heart attack and death from heart disease, but can better prediction lead to successful prevention?",NA,"scientific article published on 01 July 2007","http://www.wikidata.org/entity/Q80789756",FALSE,NA,FALSE,NA,1,NA,FALSE
"2621","their bodies","Their Body is Different, Our Body is Different: European and Tahitian Navigators in the 18th Century",NA,NA,"http://www.wikidata.org/entity/Q58554031",FALSE,NA,FALSE,NA,1,"Q58554031",TRUE
"2622","their bodies","Their Bodies, Our Conduct: How Society and Medicine Produce Persons Standing in Need of End-of-Life Care",NA,"scientific article published on February 2016","http://www.wikidata.org/entity/Q42571382",FALSE,NA,FALSE,NA,1,NA,FALSE
"2623","their body","Their Body is Different, Our Body is Different: European and Tahitian Navigators in the 18th Century",NA,NA,"http://www.wikidata.org/entity/Q58554031",FALSE,NA,FALSE,NA,1,"Q58554031",TRUE
"2624","Their body","Their Body is Different, Our Body is Different: European and Tahitian Navigators in the 18th Century",NA,NA,"http://www.wikidata.org/entity/Q58554031",FALSE,NA,FALSE,NA,1,"Q58554031",TRUE
"2625","their home","Their home is their castle: learning to do in-home family therapy.",NA,"scientific article published on January 1999","http://www.wikidata.org/entity/Q38578348",FALSE,NA,FALSE,NA,1,"Q38578348",TRUE
"2626","their home","Their home we share",NA,"scientific article published on 01 February 1975","http://www.wikidata.org/entity/Q68303962",FALSE,NA,FALSE,NA,1,NA,FALSE
"2627","their homes","Their home is their castle: learning to do in-home family therapy.",NA,"scientific article published on January 1999","http://www.wikidata.org/entity/Q38578348",FALSE,NA,FALSE,NA,1,"Q38578348",TRUE
"2628","their homes","Their home we share",NA,"scientific article published on 01 February 1975","http://www.wikidata.org/entity/Q68303962",FALSE,NA,FALSE,NA,1,NA,FALSE
"2629","their lives","Their life is in the blood: Jehovah's Witnesses, blood transfusions and the courts.",NA,"scientific article published in January 1983","http://www.wikidata.org/entity/Q52096431",FALSE,NA,FALSE,NA,1,"Q52096431",TRUE
"2630","their lives","Their Lives: The Women Targeted by the Clinton Machine",NA,"book by Candice Jackson","http://www.wikidata.org/entity/Q7777830",FALSE,NA,FALSE,NA,1,NA,FALSE
"2631","their lives","Their lives in whose hands?",NA,"scientific article","http://www.wikidata.org/entity/Q46381358",FALSE,NA,FALSE,NA,1,NA,FALSE
"2632","their mother","Their Mothers-in-Law",NA,"1911 short film","http://www.wikidata.org/entity/Q20803560",FALSE,NA,FALSE,NA,1,"Q20803560",TRUE
"2633","third type","Third type of plasmid conferring gentamicin resistance in Pseudomonas aeruginosa.",NA,"scientific article published on September 1975","http://www.wikidata.org/entity/Q40944809",FALSE,NA,FALSE,NA,1,"Q40944809",TRUE
"2634","third type","Third type of secondary structure: noncooperative mobile conformation. Protein Data Bank analysis.",NA,"scientific article","http://www.wikidata.org/entity/Q33460155",FALSE,NA,FALSE,NA,1,NA,FALSE
"2635","third type","Third type of domain wall in soft magnetic nanostrips",NA,"scientific article published on 23 July 2015","http://www.wikidata.org/entity/Q42280306",FALSE,NA,FALSE,NA,1,NA,FALSE
"2636","third type","Third Type of Pyroclastic Rock",NA,"journal article; published in Nature on 1973-1","http://www.wikidata.org/entity/Q71891970",FALSE,NA,FALSE,NA,1,NA,FALSE
"2637","thoracic vertebrae","thoracic vertebra",NA,"vertebrae between the cervical vertebrae and the lumbar vertebrae","http://www.wikidata.org/entity/Q578786",TRUE,"Q578786",FALSE,NA,9,"Q578786",TRUE
"2638","thoracic vertebrae","thoracic vertebral segment of posterior longitudinal ligament",NA,NA,"http://www.wikidata.org/entity/Q66505659",FALSE,NA,FALSE,NA,1,NA,FALSE
"2639","thoracic vertebrae","thoracic vertebral segment of anterior longitudinal ligament",NA,NA,"http://www.wikidata.org/entity/Q66513140",FALSE,NA,FALSE,NA,1,NA,FALSE
"2640","thoracic vertebrae","thoracic vertebral arch",NA,NA,"http://www.wikidata.org/entity/Q66504666",FALSE,NA,FALSE,NA,1,NA,FALSE
"2641","thoracic vertebrae","thoracic vertebral arch joint",NA,NA,"http://www.wikidata.org/entity/Q66505658",FALSE,NA,FALSE,NA,1,NA,FALSE
"2642","thoracic vertebrae","thoracic vertebral foramen",NA,NA,"http://www.wikidata.org/entity/Q66504658",FALSE,NA,FALSE,NA,1,NA,FALSE
"2643","thoracic vertebrae","Thoracic vertebral actinomycosis: Actinomyces israelii and Fusobacterium nucleatum.",NA,"scientific article","http://www.wikidata.org/entity/Q39760854",FALSE,NA,FALSE,NA,1,NA,FALSE
"2644","thoracic vertebrae","T9 vertebra","thoracic vertebra 9",NA,"http://www.wikidata.org/entity/Q46992880",FALSE,NA,FALSE,NA,3,NA,FALSE
"2645","thoracic vertebrae","T2 vertebra","thoracic vertebra 2","one of the thoracic vertebrae in a human","http://www.wikidata.org/entity/Q46992873",FALSE,NA,FALSE,NA,3,NA,FALSE
"2646","thoracic vertebrae","T3 vertebra","thoracic vertebra 3",NA,"http://www.wikidata.org/entity/Q46992874",FALSE,NA,FALSE,NA,3,NA,FALSE
"2647","thoracic vertebrae","thoracic vertebra","thoracic vertebrae","vertebrae between the cervical vertebrae and the lumbar vertebrae","http://www.wikidata.org/entity/Q578786",TRUE,"Q578786",FALSE,NA,9,"Q578786",TRUE
"2648","those who","Those Who Understand: Knowledge Growth in Teaching",NA,NA,"http://www.wikidata.org/entity/Q56170566",FALSE,NA,FALSE,NA,1,NA,FALSE
"2649","those who","Those who have the gold make the evidence: how the pharmaceutical industry biases the outcomes of clinical trials of medications.",NA,"scientific article","http://www.wikidata.org/entity/Q34025773",FALSE,NA,FALSE,NA,1,NA,FALSE
"2650","those who","Those Who Love Me Can Take the Train",NA,"1998 film directed by Patrice Chéreau","http://www.wikidata.org/entity/Q683529",FALSE,NA,FALSE,NA,2,NA,FALSE
"2651","those who","Those Who Kill",NA,"television series","http://www.wikidata.org/entity/Q638590",FALSE,NA,FALSE,NA,3,"Q638590",TRUE
"2652","those who","Those Who Hunt Elves",NA,"Japanese manga series","http://www.wikidata.org/entity/Q702504",FALSE,NA,FALSE,NA,3,NA,FALSE
"2653","those who","Those Who Make Tomorrow",NA,"1946 film directed by Akira Kurosawa","http://www.wikidata.org/entity/Q2637288",FALSE,NA,FALSE,NA,2,NA,FALSE
"2654","those who","Those Whom the Gods Detest",NA,"album by Nile","http://www.wikidata.org/entity/Q2547412",FALSE,NA,FALSE,NA,2,NA,FALSE
"2655","those who","Those Who Tell the Truth Shall Die, Those Who Tell the Truth Shall Live Forever",NA,"album by Explosions in the Sky","http://www.wikidata.org/entity/Q777395",FALSE,NA,FALSE,NA,2,NA,FALSE
"2656","those who","Those Who Remained",NA,"2019 film directed by Barnabás Tóth","http://www.wikidata.org/entity/Q66309296",FALSE,NA,FALSE,NA,1,NA,FALSE
"2657","those who","Those who are fine",NA,"2017 film by Cyril Schäublin","http://www.wikidata.org/entity/Q47539464",FALSE,NA,FALSE,NA,1,NA,FALSE
"2658","three kittens","Three Kittens",NA,"2008 film","http://www.wikidata.org/entity/Q4462861",FALSE,NA,FALSE,NA,2,"Q4462861",TRUE
"2659","thyroid disease","thyroid gland disease","thyroid disease","type of endocrine disease","http://www.wikidata.org/entity/Q6673122",TRUE,"Q6673122",FALSE,NA,8,"Q6673122",TRUE
"2660","thyroid disease","Thyroid disease",NA,"scientific article published on 01 November 1977","http://www.wikidata.org/entity/Q67042988",FALSE,NA,FALSE,NA,1,NA,FALSE
"2661","thyroid disease","Thyroid disease",NA,"scientific article published on 01 May 1978","http://www.wikidata.org/entity/Q66854301",FALSE,NA,FALSE,NA,1,NA,FALSE
"2662","thyroid disease","Thyroid disease",NA,"scientific article published on 01 June 1993","http://www.wikidata.org/entity/Q72856718",FALSE,NA,FALSE,NA,1,NA,FALSE
"2663","thyroid disease","Thyroid disease",NA,"scientific article published on 01 December 2003","http://www.wikidata.org/entity/Q79783994",FALSE,NA,FALSE,NA,1,NA,FALSE
"2664","thyroid disease","Thyroid disease",NA,"scientific article published on 01 March 1993","http://www.wikidata.org/entity/Q72879048",FALSE,NA,FALSE,NA,1,NA,FALSE
"2665","thyroid disease","Thyroid disease",NA,"scientific article published on 01 January 1968","http://www.wikidata.org/entity/Q72173174",FALSE,NA,FALSE,NA,1,NA,FALSE
"2666","thyroid disease","Thyroid disease",NA,"scientific article published on 01 October 1957","http://www.wikidata.org/entity/Q74703989",FALSE,NA,FALSE,NA,1,NA,FALSE
"2667","thyroid disease","Thyroid disease",NA,"scientific article published on 01 May 1992","http://www.wikidata.org/entity/Q68104099",FALSE,NA,FALSE,NA,1,NA,FALSE
"2668","thyroid disease","Thyroid disease",NA,"scientific article published on 01 April 1952","http://www.wikidata.org/entity/Q76058403",FALSE,NA,FALSE,NA,1,NA,FALSE
"2669","toe pads","Toe pad morphology and mechanisms of sticking in frogs",NA,NA,"http://www.wikidata.org/entity/Q56069793",FALSE,NA,FALSE,NA,1,"Q56069793",TRUE
"2670","tooth loss","Tooth loss",NA,NA,"http://www.wikidata.org/entity/Q7824270",FALSE,NA,FALSE,NA,3,"Q7824270",TRUE
"2671","tooth loss","Tooth loss and oral health-related quality of life: a systematic review and meta-analysis.",NA,"scientific article","http://www.wikidata.org/entity/Q34353611",FALSE,NA,FALSE,NA,1,NA,FALSE
"2672","tooth loss","Tooth loss, dementia and neuropathology in the Nun study.",NA,"scientific article published in October 2007","http://www.wikidata.org/entity/Q51108250",FALSE,NA,FALSE,NA,1,NA,FALSE
"2673","tooth loss","Tooth loss is associated with increased risk of total death and death from upper gastrointestinal cancer, heart disease, and stroke in a Chinese population-based cohort",NA,"article","http://www.wikidata.org/entity/Q57481314",FALSE,NA,FALSE,NA,1,NA,FALSE
"2674","tooth loss","Tooth loss after active periodontal therapy. 1: patient-related factors for risk, prognosis, and quality of outcome.",NA,"scientific article published on February 2008","http://www.wikidata.org/entity/Q37058553",FALSE,NA,FALSE,NA,1,NA,FALSE
"2675","tooth loss","Tooth loss during maintenance following periodontal treatment in a periodontal practice in Norway.",NA,"scientific article published in July 2004","http://www.wikidata.org/entity/Q47343278",FALSE,NA,FALSE,NA,1,NA,FALSE
"2676","tooth loss","Tooth loss and periodontal disease predict poor cognitive function in older men.",NA,"scientific article","http://www.wikidata.org/entity/Q34110547",FALSE,NA,FALSE,NA,1,NA,FALSE
"2677","tooth loss","Tooth loss and pocket probing depths in compliant periodontally treated patients: a retrospective analysis.",NA,"scientific article","http://www.wikidata.org/entity/Q44256638",FALSE,NA,FALSE,NA,1,NA,FALSE
"2678","tooth loss","Tooth loss and lack of regular oral hygiene are associated with higher risk of esophageal squamous cell carcinoma.",NA,"scientific article published on November 2008","http://www.wikidata.org/entity/Q36980521",FALSE,NA,FALSE,NA,1,NA,FALSE
"2679","tooth loss","Tooth loss is associated with increased risk of gastric non-cardia adenocarcinoma in a cohort of Finnish smokers.",NA,"scientific article published in June 2005","http://www.wikidata.org/entity/Q46612654",FALSE,NA,FALSE,NA,1,NA,FALSE
"2680","top carnivores","Top carnivores increase their kill rates on prey as a response to human-induced fear.",NA,"scientific article published in March 2015","http://www.wikidata.org/entity/Q51062705",FALSE,NA,FALSE,NA,1,"Q51062705",TRUE
"2681","top carnivores","Top carnivore decline has cascading effects on scavengers and carrion persistence",NA,NA,"http://www.wikidata.org/entity/Q60393341",FALSE,NA,FALSE,NA,1,NA,FALSE
"2682","town hall","city hall","town hall","chief administrative building of a city or town","http://www.wikidata.org/entity/Q543654",FALSE,NA,FALSE,NA,11,"Q543654",TRUE
"2683","town hall","seat of local government","town hall","chief administrative building of a municipality","http://www.wikidata.org/entity/Q25550691",FALSE,NA,FALSE,NA,2,NA,FALSE
"2684","town hall","Sydney Town Hall","Town Hall","city hall","http://www.wikidata.org/entity/Q1192985",FALSE,NA,FALSE,NA,5,NA,FALSE
"2685","town hall","Town Hall",NA,"historic structure in Kaunas, Lithuania","http://www.wikidata.org/entity/Q1851654",FALSE,NA,FALSE,NA,3,NA,FALSE
"2686","town hall","Town Hall",NA,"planned railway station in Melbourne CBD, Victoria, Australia","http://www.wikidata.org/entity/Q29026645",FALSE,NA,FALSE,NA,2,NA,FALSE
"2687","town hall","town Hall",NA,"building in Flensburg","http://www.wikidata.org/entity/Q17325823",FALSE,NA,FALSE,NA,5,NA,FALSE
"2688","town hall","town Hall",NA,"building in Frickenhausen am Main","http://www.wikidata.org/entity/Q16320692",FALSE,NA,FALSE,NA,5,NA,FALSE
