"","searchText","label","alias","description","uri","methodSitelinks","methodSitelinksResult","methodB","methodBResult","methodCMatch","methodCResult","methodC"
"3873","Royal Netherlands","Royal Netherlands Naval College",NA,"The institution for higher education of the Royal Netherlands Navy","http://www.wikidata.org/entity/Q2329924",FALSE,NA,FALSE,NA,6,NA,FALSE
"3874","Royal Netherlands","Royal Netherlands Institute of Southeast Asian and Caribbean Studies",NA,NA,"http://www.wikidata.org/entity/Q2282075",FALSE,NA,FALSE,NA,9,NA,FALSE
"3875","Royal Netherlands","Military Aviation Museum","Royal Netherlands Air Force Museum","aviation museum in the Netherlands","http://www.wikidata.org/entity/Q1934808",FALSE,NA,FALSE,NA,6,NA,FALSE
"3876","Royal Netherlands Academy","Royal Netherlands Academy of Arts and Sciences",NA,"Society of scientists and institute","http://www.wikidata.org/entity/Q253439",TRUE,"Q253439",TRUE,"Q253439",17,"Q253439",TRUE
"3877","Royal Netherlands Academy","Royal Netherlands Academy of Arts and Sciences open access policy",NA,NA,"http://www.wikidata.org/entity/Q42297410",FALSE,NA,FALSE,NA,1,NA,FALSE
"3878","Royal Netherlands Academy of Arts","Royal Netherlands Academy of Arts and Sciences",NA,"Society of scientists and institute","http://www.wikidata.org/entity/Q253439",TRUE,"Q253439",TRUE,"Q253439",17,"Q253439",TRUE
"3879","Royal Netherlands Academy of Arts","Royal Netherlands Academy of Arts and Sciences open access policy",NA,NA,"http://www.wikidata.org/entity/Q42297410",FALSE,NA,FALSE,NA,1,NA,FALSE
"3880","Royal Society","Royal Society",NA,"English learned society for science","http://www.wikidata.org/entity/Q123885",TRUE,"Q123885",TRUE,"Q123885",35,"Q123885",TRUE
"3881","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q60070363",FALSE,NA,FALSE,NA,2,NA,FALSE
"3882","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q56142985",FALSE,NA,FALSE,NA,1,NA,FALSE
"3883","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q56101425",FALSE,NA,FALSE,NA,1,NA,FALSE
"3884","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q56116444",FALSE,NA,FALSE,NA,1,NA,FALSE
"3885","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q56116607",FALSE,NA,FALSE,NA,1,NA,FALSE
"3886","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q56145990",FALSE,NA,FALSE,NA,1,NA,FALSE
"3887","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q60105560",FALSE,NA,FALSE,NA,2,NA,FALSE
"3888","Royal Society","Royal Society",NA,NA,"http://www.wikidata.org/entity/Q56101328",FALSE,NA,FALSE,NA,1,NA,FALSE
"3889","Rudolph Nissen","Rudolph Nissen",NA,"German physician","http://www.wikidata.org/entity/Q103902",TRUE,"Q103902",FALSE,NA,43,"Q103902",TRUE
"3890","Rudolph Nissen","Rudolph Nissen and hiatus hernia.",NA,"scientific article published in December 1972","http://www.wikidata.org/entity/Q52449177",FALSE,NA,FALSE,NA,1,NA,FALSE
"3891","S. Bell","S. Bell",NA,"botanist","http://www.wikidata.org/entity/Q18982978",FALSE,NA,FALSE,NA,5,NA,FALSE
"3892","S. Bell","S. Bell",NA,"portrait by John Cochran","http://www.wikidata.org/entity/Q55018040",FALSE,NA,FALSE,NA,2,NA,FALSE
"3893","S. Bell","Stella Belliss","S. Belliss","researcher","http://www.wikidata.org/entity/Q60637895",FALSE,NA,FALSE,NA,4,NA,FALSE
"3894","S. Bell","Stefano Bellucci","S. Bellucci","university lecturer, Faculty of Humanities, Leiden University; country specialization: Horn of Africa, Eastern Africa, Libya","http://www.wikidata.org/entity/Q39993588",FALSE,NA,FALSE,NA,15,"Q39993588",TRUE
"3895","S. N. Bose","Satyendra Nath Bose","S. N. Bose","Indian physicist and polymath from Bengal","http://www.wikidata.org/entity/Q45789",TRUE,"Q45789",FALSE,NA,65,"Q45789",TRUE
"3896","S. N. Bose","S. N. Bose",NA,"journal article; published in Nature on 1974-5","http://www.wikidata.org/entity/Q71885566",FALSE,NA,FALSE,NA,2,NA,FALSE
"3897","same time","Same Time, Next Year",NA,"1978 film by Robert Mulligan","http://www.wikidata.org/entity/Q2558644",FALSE,NA,FALSE,NA,6,"Q2558644",TRUE
"3898","same time","Same Time, Same Place",NA,"episode of Buffy the Vampire Slayer (S7 E3)","http://www.wikidata.org/entity/Q3030835",FALSE,NA,FALSE,NA,4,NA,FALSE
"3899","same time","Same Time, Next Year",NA,"play written by Bernard Slade","http://www.wikidata.org/entity/Q7409215",FALSE,NA,FALSE,NA,1,NA,FALSE
"3900","same time","Same time, same place: analyzing temporal and spatial trends in urban metabolism using proximate counties in the North Carolina Triangle",NA,NA,"http://www.wikidata.org/entity/Q57432954",FALSE,NA,FALSE,NA,1,NA,FALSE
"3901","same time","Same Time Next Year!",NA,"scientific article published on 9 October 2017","http://www.wikidata.org/entity/Q49488639",FALSE,NA,FALSE,NA,1,NA,FALSE
"3902","Santiago Ramón","Santiago Ramón y Cajal",NA,"Spanish neuroscientist","http://www.wikidata.org/entity/Q150526",TRUE,"Q150526",FALSE,NA,86,"Q150526",TRUE
"3903","Santiago Ramón","Santiago Ramón-Maiques",NA,"researcher ORCID ID = 0000-0001-9674-8088","http://www.wikidata.org/entity/Q58487863",FALSE,NA,FALSE,NA,7,NA,FALSE
"3904","Santiago Ramón","Santiago Ramón y Cajal's concept of neuronal plasticity: the ambiguity lives on.",NA,"scientific article published in November 2002","http://www.wikidata.org/entity/Q48711992",FALSE,NA,FALSE,NA,1,NA,FALSE
"3905","Santiago Ramón","Santiago Ramón y Cajal and methods in neurohistology.",NA,"scientific article","http://www.wikidata.org/entity/Q30990443",FALSE,NA,FALSE,NA,1,NA,FALSE
"3906","Santiago Ramón","Santiago Ramón y Cajal: The Cajal Institute and the Spanish Histological School.",NA,"scientific article","http://www.wikidata.org/entity/Q38240099",FALSE,NA,FALSE,NA,1,NA,FALSE
"3907","Santiago Ramón","Santiago Ramón y Cajal and the Spanish school of neurology.",NA,"scientific article","http://www.wikidata.org/entity/Q34535253",FALSE,NA,FALSE,NA,1,NA,FALSE
"3908","Santiago Ramón","Santiago Ramón y Cajal and the Croonian Lecture, March 1894.",NA,"scientific article published in May 1994","http://www.wikidata.org/entity/Q46634511",FALSE,NA,FALSE,NA,1,NA,FALSE
"3909","Santiago Ramón","Santiago Ramón y Cajal and Harvey Cushing: two forefathers of neuroscience and neurosurgery.",NA,"scientific article published in November 2011","http://www.wikidata.org/entity/Q48430134",FALSE,NA,FALSE,NA,1,NA,FALSE
"3910","Santiago Ramón","Santiago Ramón y Cajal, the retina and the neuron theory.",NA,"scientific article published in February 1989","http://www.wikidata.org/entity/Q49151754",FALSE,NA,FALSE,NA,1,NA,FALSE
"3911","Santiago Ramón y","Santiago Ramón y Cajal",NA,"Spanish neuroscientist","http://www.wikidata.org/entity/Q150526",TRUE,"Q150526",FALSE,NA,86,"Q150526",TRUE
"3912","Santiago Ramón y","Santiago Ramón y Cajal's concept of neuronal plasticity: the ambiguity lives on.",NA,"scientific article published in November 2002","http://www.wikidata.org/entity/Q48711992",FALSE,NA,FALSE,NA,1,NA,FALSE
"3913","Santiago Ramón y","Santiago Ramón y Cajal and methods in neurohistology.",NA,"scientific article","http://www.wikidata.org/entity/Q30990443",FALSE,NA,FALSE,NA,1,NA,FALSE
"3914","Santiago Ramón y","Santiago Ramón y Cajal: The Cajal Institute and the Spanish Histological School.",NA,"scientific article","http://www.wikidata.org/entity/Q38240099",FALSE,NA,FALSE,NA,1,NA,FALSE
"3915","Santiago Ramón y","Santiago Ramón y Cajal and the Spanish school of neurology.",NA,"scientific article","http://www.wikidata.org/entity/Q34535253",FALSE,NA,FALSE,NA,1,NA,FALSE
"3916","Santiago Ramón y","Santiago Ramón y Cajal and the Croonian Lecture, March 1894.",NA,"scientific article published in May 1994","http://www.wikidata.org/entity/Q46634511",FALSE,NA,FALSE,NA,1,NA,FALSE
"3917","Santiago Ramón y","Santiago Ramón y Cajal and Harvey Cushing: two forefathers of neuroscience and neurosurgery.",NA,"scientific article published in November 2011","http://www.wikidata.org/entity/Q48430134",FALSE,NA,FALSE,NA,1,NA,FALSE
"3918","Santiago Ramón y","Santiago Ramón y Cajal, the retina and the neuron theory.",NA,"scientific article published in February 1989","http://www.wikidata.org/entity/Q49151754",FALSE,NA,FALSE,NA,1,NA,FALSE
"3919","Santiago Ramón y","Santiago Ramón y Cajal (1852-1934): pride of Petilla.",NA,"scientific article","http://www.wikidata.org/entity/Q48305407",FALSE,NA,FALSE,NA,1,NA,FALSE
"3920","Santiago Ramón y Cajal","Santiago Ramón y Cajal",NA,"Spanish neuroscientist","http://www.wikidata.org/entity/Q150526",TRUE,"Q150526",FALSE,NA,86,"Q150526",TRUE
"3921","Santiago Ramón y Cajal","Santiago Ramón y Cajal's concept of neuronal plasticity: the ambiguity lives on.",NA,"scientific article published in November 2002","http://www.wikidata.org/entity/Q48711992",FALSE,NA,FALSE,NA,1,NA,FALSE
"3922","Santiago Ramón y Cajal","Santiago Ramón y Cajal and methods in neurohistology.",NA,"scientific article","http://www.wikidata.org/entity/Q30990443",FALSE,NA,FALSE,NA,1,NA,FALSE
"3923","Santiago Ramón y Cajal","Santiago Ramón y Cajal: The Cajal Institute and the Spanish Histological School.",NA,"scientific article","http://www.wikidata.org/entity/Q38240099",FALSE,NA,FALSE,NA,1,NA,FALSE
"3924","Santiago Ramón y Cajal","Santiago Ramón y Cajal and the Spanish school of neurology.",NA,"scientific article","http://www.wikidata.org/entity/Q34535253",FALSE,NA,FALSE,NA,1,NA,FALSE
"3925","Santiago Ramón y Cajal","Santiago Ramón y Cajal and the Croonian Lecture, March 1894.",NA,"scientific article published in May 1994","http://www.wikidata.org/entity/Q46634511",FALSE,NA,FALSE,NA,1,NA,FALSE
"3926","Santiago Ramón y Cajal","Santiago Ramón y Cajal and Harvey Cushing: two forefathers of neuroscience and neurosurgery.",NA,"scientific article published in November 2011","http://www.wikidata.org/entity/Q48430134",FALSE,NA,FALSE,NA,1,NA,FALSE
"3927","Santiago Ramón y Cajal","Santiago Ramón y Cajal, the retina and the neuron theory.",NA,"scientific article published in February 1989","http://www.wikidata.org/entity/Q49151754",FALSE,NA,FALSE,NA,1,NA,FALSE
"3928","Santiago Ramón y Cajal","Santiago Ramón y Cajal (1852-1934): pride of Petilla.",NA,"scientific article","http://www.wikidata.org/entity/Q48305407",FALSE,NA,FALSE,NA,1,NA,FALSE
"3929","Satyendra Nath","Satyendra Nath Bose",NA,"Indian physicist and polymath from Bengal","http://www.wikidata.org/entity/Q45789",TRUE,"Q45789",FALSE,NA,65,"Q45789",TRUE
"3930","Satyendra Nath","Satyendra Nath Bose, 1 January 1894 - 4 February 1974",NA,"Biographical article","http://www.wikidata.org/entity/Q47478439",FALSE,NA,FALSE,NA,1,NA,FALSE
"3931","Satyendra Nath","Satyendra Nath Pandey",NA,NA,"http://www.wikidata.org/entity/Q64002494",FALSE,NA,FALSE,NA,7,NA,FALSE
"3932","Satyendra Nath","Satyendra Nath Bose and Bose-Einstein Statistics",NA,NA,"http://www.wikidata.org/entity/Q59408625",FALSE,NA,FALSE,NA,1,NA,FALSE
"3933","Satyendra Nath","Satyendra Nath Bose SSK",NA,NA,"http://www.wikidata.org/entity/Q74543069",FALSE,NA,FALSE,NA,1,NA,FALSE
"3934","Satyendra Nath","Satyendra Nath Dutta Smriti Prathamik Vidyalaya",NA,NA,"http://www.wikidata.org/entity/Q73862313",FALSE,NA,FALSE,NA,1,NA,FALSE
"3935","Satyendra Nath Bose","Satyendra Nath Bose",NA,"Indian physicist and polymath from Bengal","http://www.wikidata.org/entity/Q45789",TRUE,"Q45789",FALSE,NA,65,"Q45789",TRUE
"3936","Satyendra Nath Bose","Satyendra Nath Bose, 1 January 1894 - 4 February 1974",NA,"Biographical article","http://www.wikidata.org/entity/Q47478439",FALSE,NA,FALSE,NA,1,NA,FALSE
"3937","Satyendra Nath Bose","Satyendra Nath Bose and Bose-Einstein Statistics",NA,NA,"http://www.wikidata.org/entity/Q59408625",FALSE,NA,FALSE,NA,1,NA,FALSE
"3938","Satyendra Nath Bose","Satyendra Nath Bose SSK",NA,NA,"http://www.wikidata.org/entity/Q74543069",FALSE,NA,FALSE,NA,1,NA,FALSE
"3939","scarlet fever","scarlet fever",NA,"infectious disease","http://www.wikidata.org/entity/Q180266",TRUE,"Q180266",FALSE,NA,17,"Q180266",TRUE
"3940","scarlet fever","Scarlet Fever",NA,"song","http://www.wikidata.org/entity/Q7430433",FALSE,NA,FALSE,NA,1,NA,FALSE
"3941","scarlet fever","Scarlet Fever",NA,"painting by Zoltan Kemeny","http://www.wikidata.org/entity/Q50929294",FALSE,NA,FALSE,NA,2,NA,FALSE
"3942","scarlet fever","Scarlet Fever",NA,"band","http://www.wikidata.org/entity/Q1645996",FALSE,NA,FALSE,NA,3,NA,FALSE
"3943","scarlet fever","Scarlet fever",NA,"scientific article published on 01 November 1958","http://www.wikidata.org/entity/Q78386116",FALSE,NA,FALSE,NA,1,NA,FALSE
"3944","scarlet fever","Scarlet Fever",NA,NA,"http://www.wikidata.org/entity/Q58733619",FALSE,NA,FALSE,NA,1,NA,FALSE
"3945","scarlet fever","Scarlet fever",NA,"scientific article published on 01 August 1984","http://www.wikidata.org/entity/Q70954177",FALSE,NA,FALSE,NA,1,NA,FALSE
"3946","scarlet fever","SCARLET FEVER",NA,"scientific article published on 01 December 1924","http://www.wikidata.org/entity/Q79858481",FALSE,NA,FALSE,NA,1,NA,FALSE
"3947","scarlet fever","SCARLET fever",NA,"scientific article published on 01 March 1948","http://www.wikidata.org/entity/Q79566372",FALSE,NA,FALSE,NA,1,NA,FALSE
"3948","school education","School Education Journal PGSD FIP Unimed",NA,"Academic journal published by Universitas Negeri Medan , covering the subjects:  Education: Education (General)","http://www.wikidata.org/entity/Q50811802",FALSE,NA,FALSE,NA,1,"Q50811802",TRUE
"3949","school education","School Education Act of Japan",NA,"Education Act for schools in Japan after WWII","http://www.wikidata.org/entity/Q11448276",FALSE,NA,FALSE,NA,1,NA,FALSE
"3950","school education","School education, physical performance in late midlife and allostatic load: a retrospective cohort study.",NA,"scientific article","http://www.wikidata.org/entity/Q40108078",FALSE,NA,FALSE,NA,1,NA,FALSE
"3951","school education","School Education Department, West Bengal",NA,"Department of State Government","http://www.wikidata.org/entity/Q30688572",FALSE,NA,FALSE,NA,NA,NA,FALSE
"3952","school education","School education department",NA,NA,"http://www.wikidata.org/entity/Q18355943",FALSE,NA,FALSE,NA,NA,NA,FALSE
"3953","school education","School Education for Digital Libraries in the US",NA,"article published in 2003","http://www.wikidata.org/entity/Q66451260",FALSE,NA,FALSE,NA,1,NA,FALSE
"3954","school education","School education, a basis for positive attitudes toward organ donation",NA,"scientific article published on 01 February 2000","http://www.wikidata.org/entity/Q73506736",FALSE,NA,FALSE,NA,1,NA,FALSE
"3955","school education","School education and allergic sensitization in adults",NA,"scientific article published on 01 December 2001","http://www.wikidata.org/entity/Q63353039",FALSE,NA,FALSE,NA,1,NA,FALSE
"3956","Schwarzschild black holes","Schwarzschild black hole",NA,NA,"http://www.wikidata.org/entity/Q3540844",FALSE,NA,FALSE,NA,0,NA,FALSE
"3957","Schwarzschild black holes","Schwarzschild black holes in Matrix theory II",NA,NA,"http://www.wikidata.org/entity/Q59390097",FALSE,NA,FALSE,NA,1,"Q59390097",TRUE
"3958","Schwarzschild black holes","Schwarzschild black hole immersed in a homogeneous electromagnetic field",NA,"scientific article published on 01 February 1996","http://www.wikidata.org/entity/Q74442912",FALSE,NA,FALSE,NA,1,NA,FALSE
"3959","Schwarzschild black holes","Schwarzschild Black Holes from Matrix Theory",NA,"scientific article published in Physical Review Letters","http://www.wikidata.org/entity/Q59390098",FALSE,NA,FALSE,NA,1,NA,FALSE
"3960","Scientific career","Scientific career paths - part I.",NA,"scientific article published in February 2017","http://www.wikidata.org/entity/Q54173465",FALSE,NA,FALSE,NA,1,NA,FALSE
"3961","Scientific career","Scientific career paths - part II.",NA,"scientific article published in September 2017","http://www.wikidata.org/entity/Q50192220",FALSE,NA,FALSE,NA,1,NA,FALSE
"3962","Scientific career","Scientific career renewal",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q59032744",FALSE,NA,FALSE,NA,2,"Q59032744",TRUE
"3963","Scientific career","Scientific careers. Is motherhood the biggest reason for academia's gender imbalance?",NA,"scientific article published in March 2012","http://www.wikidata.org/entity/Q51411200",FALSE,NA,FALSE,NA,1,NA,FALSE
"3964","Scientific career","Scientific career and main scientific achievements of Professor Katalin S.-Rózsa, Dr. Sci.",NA,"scientific article published in July 1997","http://www.wikidata.org/entity/Q48828517",FALSE,NA,FALSE,NA,1,NA,FALSE
"3965","Scientific career","Scientific Careers in the Ministry of Supply",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58952815",FALSE,NA,FALSE,NA,2,NA,FALSE
"3966","scientific exploration","Scientific Exploration of Induced SeisMicity and Stress (SEISMS)",NA,NA,"http://www.wikidata.org/entity/Q61795327",FALSE,NA,FALSE,NA,1,NA,FALSE
"3967","scientific exploration","Scientific Exploration of the Moon",NA,NA,"http://www.wikidata.org/entity/Q58346739",FALSE,NA,FALSE,NA,1,NA,FALSE
"3968","scientific exploration","Scientific Exploration of the Belgian African National Park of the Garamba",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58953808",FALSE,NA,FALSE,NA,2,"Q58953808",TRUE
"3969","scientific exploration","Scientific Exploration in the Era of Ocean Observatories",NA,NA,"http://www.wikidata.org/entity/Q60396907",FALSE,NA,FALSE,NA,1,NA,FALSE
"3970","scientific exploration","Scientific exploration and achievement in the field of malaria.",NA,"scientific article published in February 1966","http://www.wikidata.org/entity/Q47969252",FALSE,NA,FALSE,NA,1,NA,FALSE
"3971","scientific exploration","Scientific Exploration in Egypt",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60406020",FALSE,NA,FALSE,NA,2,NA,FALSE
"3972","scientific journal","scientific journal",NA,"periodical journal publishing scientific research","http://www.wikidata.org/entity/Q5633421",FALSE,NA,FALSE,NA,4,"Q5633421",TRUE
"3973","scientific journal","Scientific Journal of the South African Veterinary Association",NA,"scientific journal","http://www.wikidata.org/entity/Q15763884",FALSE,NA,FALSE,NA,2,NA,FALSE
"3974","scientific journal","Scientific journals and their authors' financial interests: a pilot study.",NA,"scientific article published on July 1998","http://www.wikidata.org/entity/Q38550739",FALSE,NA,FALSE,NA,1,NA,FALSE
"3975","scientific journal","Scientific journals and conflict of interest disclosure: what progress has been made?",NA,"scientific article published on 30 May 2015","http://www.wikidata.org/entity/Q35670547",FALSE,NA,FALSE,NA,1,NA,FALSE
"3976","scientific journal","Scientific Journalism Award Concha García Campoy",NA,"scientific journalism award","http://www.wikidata.org/entity/Q30534212",FALSE,NA,FALSE,NA,2,NA,FALSE
"3977","scientific journal","scientific journal supplement",NA,"supplement published with a scientific journal","http://www.wikidata.org/entity/Q64426019",FALSE,NA,FALSE,NA,0,NA,FALSE
"3978","scientific journal","Strategos","Scientific Journal of the Croatian Defence Academy","Academic journal published by Croatian Defence Academy , covering the subjects:  Military Science","http://www.wikidata.org/entity/Q50812347",FALSE,NA,FALSE,NA,1,NA,FALSE
"3979","scientific journal","Scientific Journals are ""faith based"": is there science behind peer review?",NA,"scientific article published in December 2006","http://www.wikidata.org/entity/Q53215679",FALSE,NA,FALSE,NA,1,NA,FALSE
"3980","scientific journal","Pomorstvo","Scientific Journal of Maritime Research","Academic journal published by University of Rijeka, Faculty of maritime studies , covering the subjects:  Naval Science","http://www.wikidata.org/entity/Q50515424",FALSE,NA,FALSE,NA,1,NA,FALSE
"3981","scientific journal","Acta Fytotechnica et Zootechnica","Scientific Journal for Phytotechnics and Zootechnics","Academic journal published by Slovak University of Agriculture in Nitra , covering the subjects:  Agriculture: Agriculture (General)","http://www.wikidata.org/entity/Q50515412",FALSE,NA,FALSE,NA,1,NA,FALSE
"3982","scientific papers","scholarly article","scientific paper","article in an academic publication, usually peer reviewed","http://www.wikidata.org/entity/Q13442814",FALSE,NA,FALSE,NA,3,"Q13442814",TRUE
"3983","scientific papers","Scientific papers (Natural History Museum, the University of Kansas)",NA,"(Sci. Pap. Univ. Kansas Nat. Hist. Mus.) UniProtKB  (2) University of Kansas, Museum of Natural History","http://www.wikidata.org/entity/Q21385788",FALSE,NA,FALSE,NA,1,NA,FALSE
"3984","scientific papers","Scientific Papers Animal Science and Biotechnologies",NA,"Academic journal published by Agroprint Timisoara , covering the subjects:  Agriculture | Technology | Science","http://www.wikidata.org/entity/Q50552839",FALSE,NA,FALSE,NA,1,NA,FALSE
"3985","scientific papers","Scientific Papers Series : Management, Economic Engineering in Agriculture and Rural Development",NA,"Academic journal published by University of Agricultural Sciences and Veterinary Medicine, Bucharest , covering the subjects:  Agriculture: Agriculture (General)","http://www.wikidata.org/entity/Q50811179",FALSE,NA,FALSE,NA,1,NA,FALSE
"3986","scientific papers","Scientific Papers of Silesian University of Technology. Organization and Management Series",NA,"Academic journal published by Silesian University of Technology , covering the subjects:  Social Sciences","http://www.wikidata.org/entity/Q50520946",FALSE,NA,FALSE,NA,1,NA,FALSE
"3987","scientific papers","Scientific papers of Asa Gray",NA,"Boston,Houghton, Mifflin,1889. | New York Botanical Garden, LuEsther T. Mertz Library","http://www.wikidata.org/entity/Q51386962",FALSE,NA,FALSE,NA,1,NA,FALSE
"3988","scientific papers","Scientific Papers: Series B. Horticulture",NA,"Academic journal published by University of Agronomic Sciences and Veterinary Medicine of Bucharest , covering the subjects:  Agriculture: Agriculture (General) | Science: Botany","http://www.wikidata.org/entity/Q50811174",FALSE,NA,FALSE,NA,1,NA,FALSE
"3989","scientific papers","Naukovì Zapiski NaUKMA: Ekonomìčnì Nauki","Scientific papers NaUKMA: Economics","Academic journal published by National University of Kyiv-Mohyla Academy , covering the subjects:  Social Sciences: Economic theory. Demography: Economics as a science","http://www.wikidata.org/entity/Q50812435",FALSE,NA,FALSE,NA,1,NA,FALSE
"3990","scientific papers","Scientific papers and addresses",NA,"Oxford :Clarendon Press,1884. | Royal College of Physicians in Edinburgh (archive.org) View Book","http://www.wikidata.org/entity/Q51375418",FALSE,NA,FALSE,NA,1,NA,FALSE
"3991","scientific papers","Scientific papers presented orally at radiology meetings-trends in subspecialty publication rates and adaptations associated with the highest impact factor journal publications.",NA,"scientific article published on August 2016","http://www.wikidata.org/entity/Q41001705",FALSE,NA,FALSE,NA,1,NA,FALSE
"3992","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64336060",FALSE,NA,FALSE,NA,2,NA,FALSE
"3993","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64291344",FALSE,NA,FALSE,NA,1,NA,FALSE
"3994","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64308663",FALSE,NA,FALSE,NA,1,NA,FALSE
"3995","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64288692",FALSE,NA,FALSE,NA,1,NA,FALSE
"3996","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64299527",FALSE,NA,FALSE,NA,2,NA,FALSE
"3997","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64320813",FALSE,NA,FALSE,NA,1,NA,FALSE
"3998","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64318166",FALSE,NA,FALSE,NA,1,NA,FALSE
"3999","scientific papers","Scientific Papers",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60285139",FALSE,NA,FALSE,NA,2,NA,FALSE
"4000","scientific papers","Scientific Papers",NA,NA,"http://www.wikidata.org/entity/Q64309220",FALSE,NA,FALSE,NA,1,NA,FALSE
"4001","scientific publications","scholarly publication","scientific publication","scientific publications that report original empirical and theoretical work in the sciences","http://www.wikidata.org/entity/Q591041",FALSE,NA,FALSE,NA,0,NA,FALSE
"4002","scientific publications","Scientific Publication",NA,NA,"http://www.wikidata.org/entity/Q60134852",FALSE,NA,FALSE,NA,2,"Q60134852",TRUE
"4003","scientific publications","Scientific Publication",NA,NA,"http://www.wikidata.org/entity/Q60270672",FALSE,NA,FALSE,NA,2,NA,FALSE
"4004","scientific publications","Scientific Publication",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q60108957",FALSE,NA,FALSE,NA,2,NA,FALSE
"4005","scientific publications","Scientific Publication",NA,NA,"http://www.wikidata.org/entity/Q60270666",FALSE,NA,FALSE,NA,2,NA,FALSE
"4006","scientific publications","Scientific publications. Coercive citation in academic publishing.",NA,"scientific article","http://www.wikidata.org/entity/Q34030505",FALSE,NA,FALSE,NA,1,NA,FALSE
"4007","scientific publications","Scientific publications from mainland China, Taiwan, and Hong Kong in integrative and complementary medicine journals: a ten-year literature survey.",NA,"scientific article published in January 2011","http://www.wikidata.org/entity/Q43497047",FALSE,NA,FALSE,NA,1,NA,FALSE
"4008","scientific publications","Scientific publications from Arab world in leading journals of Integrative and Complementary Medicine: a bibliometric analysis",NA,"scientific article published on 4 September 2015","http://www.wikidata.org/entity/Q35765123",FALSE,NA,FALSE,NA,2,NA,FALSE
"4009","scientific publications","Scientific publication productivity of Libyan medical schools: a bibliometric study of papers listed in PubMed, 1988-2007.",NA,"scientific article","http://www.wikidata.org/entity/Q38903052",FALSE,NA,FALSE,NA,1,NA,FALSE
"4010","scientific publications","Scientific publications in gastroenterology and hepatology in Western Europe, USA and Japan in the years 1992-1996: a global survey.",NA,"scientific article published in January 2000","http://www.wikidata.org/entity/Q50657410",FALSE,NA,FALSE,NA,1,NA,FALSE
"4011","scientific publications","Scientific publications in anesthesiology journals from mainland China, Taiwan, and Hong Kong: a 10-year survey of the literature.",NA,"scientific article published on 02 December 2009","http://www.wikidata.org/entity/Q37643133",FALSE,NA,FALSE,NA,1,NA,FALSE
"4012","scientific publications","Scientific publications in endoscopic ultrasonography: changing trends in the third millennium.",NA,"scientific article published on May 2011","http://www.wikidata.org/entity/Q37808337",FALSE,NA,FALSE,NA,1,NA,FALSE
"4013","scientific publications","Scientific publications in endoscopic ultrasonography: a 20-year global survey of the literature.",NA,"scientific article","http://www.wikidata.org/entity/Q34670241",FALSE,NA,FALSE,NA,1,NA,FALSE
"4014","scientific publications","Scientific publications in critical care medicine journals from Chinese authors: a 10-year survey of the literature.",NA,"scientific article","http://www.wikidata.org/entity/Q39898183",FALSE,NA,FALSE,NA,1,NA,FALSE
"4015","scientific publications","Scientific publications in nephrology and urology journals from Chinese authors in East Asia: a 10-year survey of the literature.",NA,"scientific article","http://www.wikidata.org/entity/Q33873697",FALSE,NA,FALSE,NA,1,NA,FALSE
"4016","scientific publications","Scientific publications in respiratory journals from Chinese authors in various parts of North Asia: a 10-year survey of literature.",NA,"scientific article published on 28 February 2014","http://www.wikidata.org/entity/Q37612142",FALSE,NA,FALSE,NA,1,NA,FALSE
"4017","scientific resources","Scientific resources and needs in Germany",NA,"scientific article published on 01 November 1949","http://www.wikidata.org/entity/Q80620059",FALSE,NA,FALSE,NA,1,NA,FALSE
"4018","scientific resources","Scientific Resources and Atomic Energy",NA,"scientific article published in Nature","http://www.wikidata.org/entity/Q58947851",FALSE,NA,FALSE,NA,2,"Q58947851",TRUE
"4019","scientific works","scientific work",NA,"distinct intellectual creation in science","http://www.wikidata.org/entity/Q11826511",FALSE,NA,FALSE,NA,2,"Q11826511",TRUE
"4020","scientific works","Scientific Working Group for Forensic Toxicology (SWGTOX) standard practices for method validation in forensic toxicology.",NA,"scientific article published in September 2013","http://www.wikidata.org/entity/Q45268978",FALSE,NA,FALSE,NA,1,NA,FALSE
